2005-07-31	5064
2005-08-01	5088
2005-08-02	5112
2005-08-03	5136
2005-08-04	5160
2005-08-05	5184
2005-08-06	5208
2005-08-07	5232
2005-08-08	5256
2005-08-09	5280
2005-08-10	5304
2005-08-11	5328
2005-08-12	5352
2005-08-13	5376
2005-08-14	5400
2005-08-15	5424
2005-08-16	5448
2005-08-17	5472
2005-08-18	5496
2005-08-19	5520
2005-08-20	5544
2005-08-21	5568
2005-08-22	5592
2005-08-23	5616
2005-08-24	5640
2005-08-25	5664
2005-08-26	5688
2005-08-27	5712
2005-08-28	5736
2005-08-29	5760
2005-08-30	5784
2005-08-31	5808
2005-09-01	5832
2005-09-02	5856
2005-09-03	5880
2005-09-04	5904
2005-09-05	5928
2005-09-06	5952
2005-09-07	5976
2005-09-08	6000
2005-09-09	6024
2005-09-10	6048
2005-09-11	6072
2005-09-12	6096
2005-09-13	6120
2005-09-14	6144
2005-09-15	6168
2005-09-16	6192
2005-09-17	6216
2005-09-18	6240
2005-09-19	6264
2005-09-20	6288
2005-09-21	6312
2005-09-22	6336
2005-09-23	6360
2005-09-24	6384
2005-09-25	6408
2005-09-26	6432
2005-09-27	6456
2005-09-28	6480
2005-09-29	6504
2005-09-30	6528
2005-10-01	6552
2005-10-02	6576
2005-10-03	6600
2005-10-04	6624
2005-10-05	6648
2005-10-06	6672
2005-10-07	6696
2005-10-08	6720
2005-10-09	6744
2005-10-10	6768
2005-10-11	6792
2005-10-12	6816
2005-10-13	6840
2005-10-14	6864
2005-10-15	6888
2005-10-16	6912
2005-10-17	6936
2005-10-18	6960
2005-10-19	6984
2005-10-20	7008
2005-10-21	7032
2005-10-22	7056
2005-10-23	7080
2005-10-24	7104
2005-10-25	7128
2005-10-26	7152
2005-10-27	7176
2005-10-28	7200
2005-10-29	7224
2005-10-30	7248
2005-10-31	7272
2005-11-01	7296
2005-11-02	7320
2005-11-03	7344
2005-11-04	7368
2005-11-05	7392
2005-11-06	7416
2005-11-07	7440
2005-11-08	7464
2005-11-09	7488
2005-11-10	7512
2005-11-11	7536
2005-11-12	7560
2005-11-13	7584
2005-11-14	7608
2005-11-15	7632
2005-11-16	7656
2005-11-17	7680
2005-11-18	7704
2005-11-19	7728
2005-11-20	7752
2005-11-21	7776
2005-11-22	7800
2005-11-23	7824
2005-11-24	7848
2005-11-25	7872
2005-11-26	7896
2005-11-27	7920
2005-11-28	7944
2005-11-29	7968
2005-11-30	7992
2005-12-01	8016
2005-12-02	8040
2005-12-03	8064
2005-12-04	8088
2005-12-05	8112
2005-12-06	8136
2005-12-07	8160
2005-12-08	8184
2005-12-09	8208
2005-12-10	8232
2005-12-11	8256
2005-12-12	8280
2005-12-13	8304
2005-12-14	8328
2005-12-15	8352
2005-12-16	8376
2005-12-17	8400
2005-12-18	8424
2005-12-19	8448
2005-12-20	8472
2005-12-21	8496
2005-12-22	8520
2005-12-23	8544
2005-12-24	8568
2005-12-25	8592
2005-12-26	8616
2005-12-27	8640
2005-12-28	8664
2005-12-29	8688
2005-12-30	8712
2005-12-31	8736
2006-01-01	8760
2006-01-02	8784
2006-01-03	8808
2006-01-04	8832
2006-01-05	8856
2006-01-06	8880
2006-01-07	8904
2006-01-08	8928
2006-01-09	8952
2006-01-10	8976
2006-01-11	9000
2006-01-12	9024
2006-01-13	9048
2006-01-14	9072
2006-01-15	9096
2006-01-16	9120
2006-01-17	9144
2006-01-18	9168
2006-01-19	9192
2006-01-20	9216
2006-01-21	9240
2006-01-22	9264
2006-01-23	9288
2006-01-24	9312
2006-01-25	9336
2006-01-26	9360
2006-01-27	9384
2006-01-28	9408
2006-01-29	9432
2006-01-30	9456
2006-01-31	9480
2006-02-01	9504
2006-02-02	9528
2006-02-03	9552
2006-02-04	9576
2006-02-05	9600
2006-02-06	9624
2006-02-07	9648
2006-02-08	9672
2006-02-09	9696
2006-02-10	9720
2006-02-11	9744
2006-02-12	9768
2006-02-13	9792
2006-02-14	9816
2006-02-15	9840
2006-02-16	9864
2006-02-17	9888
2006-02-18	9912
2006-02-19	9936
2006-02-20	9960
2006-02-21	9984
2006-02-22	10008
2006-02-23	10032
2006-02-24	10056
2006-02-25	10080
2006-02-26	10104
2006-02-27	10128
2006-02-28	10152
2006-03-01	10176
2006-03-02	10200
2006-03-03	10224
2006-03-04	10248
2006-03-05	10272
2006-03-06	10296
2006-03-07	10320
2006-03-08	10344
2006-03-09	10368
2006-03-10	10392
2006-03-11	10416
2006-03-12	10440
2006-03-13	10464
2006-03-14	10488
2006-03-15	10512
2006-03-16	10536
2006-03-17	10560
2006-03-18	10584
2006-03-19	10608
2006-03-20	10632
2006-03-21	10656
2006-03-22	10680
2006-03-23	10704
2006-03-24	10728
2006-03-25	10752
2006-03-26	10776
2006-03-27	10800
2006-03-28	10824
2006-03-29	10848
2006-03-30	10872
2006-03-31	10896
2006-04-01	10920
2006-04-02	10944
2006-04-03	10968
2006-04-04	10992
2006-04-05	11016
2006-04-06	11040
2006-04-07	11064
2006-04-08	11088
2006-04-09	11112
2006-04-10	11136
2006-04-11	11160
2006-04-12	11184
2006-04-13	11208
2006-04-14	11232
2006-04-15	11256
2006-04-16	11280
2006-04-17	11304
2006-04-18	11328
2006-04-19	11352
2006-04-20	11376
2006-04-21	11400
2006-04-22	11424
2006-04-23	11448
2006-04-24	11472
2006-04-25	11496
2006-04-26	11520
2006-04-27	11544
2006-04-28	11568
2006-04-29	11592
2006-04-30	11616
2006-05-01	11640
2006-05-02	11664
2006-05-03	11688
2006-05-04	11712
2006-05-05	11736
2006-05-06	11760
2006-05-07	11784
2006-05-08	11808
2006-05-09	11832
2006-05-10	11856
2006-05-11	11880
2006-05-12	11904
2006-05-13	11928
2006-05-14	11952
2006-05-15	11976
2006-05-16	12000
2006-05-17	12024
2006-05-18	12048
2006-05-19	12072
2006-05-20	12096
2006-05-21	12120
2006-05-22	12144
2006-05-23	12168
2006-05-24	12192
2006-05-25	12216
2006-05-26	12240
2006-05-27	12264
2006-05-28	12288
2006-05-29	12312
2006-05-30	12336
2006-05-31	12360
2006-06-01	12384
2006-06-02	12408
2006-06-03	12432
2006-06-04	12456
2006-06-05	12480
2006-06-06	12504
2006-06-07	12528
2006-06-08	12552
2006-06-09	12576
2006-06-10	12600
2006-06-11	12624
2006-06-12	12648
2006-06-13	12672
2006-06-14	12696
2006-06-15	12720
2006-06-16	12744
2006-06-17	12768
2006-06-18	12792
2006-06-19	12816
2006-06-20	12840
2006-06-21	12864
2006-06-22	12888
2006-06-23	12912
2006-06-24	12936
2006-06-25	12960
2006-06-26	12984
2006-06-27	13008
2006-06-28	13032
2006-06-29	13056
2006-06-30	13080
2006-07-01	13104
2006-07-02	13128
2006-07-03	13152
2006-07-04	13176
2006-07-05	13200
2006-07-06	13224
2006-07-07	13248
2006-07-08	13272
2006-07-09	13296
2006-07-10	13320
2006-07-11	13344
2006-07-12	13368
2006-07-13	13392
2006-07-14	13416
2006-07-15	13440
2006-07-16	13464
2006-07-17	13488
2006-07-18	13512
2006-07-19	13536
2006-07-20	13560
2006-07-21	13584
2006-07-22	13608
2006-07-23	13632
2006-07-24	13656
2006-07-25	13680
2006-07-26	13704
2006-07-27	13728
2006-07-28	13752
2006-07-29	13776
2006-07-30	13800
2006-07-31	13824
2006-08-01	13848
2006-08-02	13872
2006-08-03	13896
2006-08-04	13920
2006-08-05	13944
2006-08-06	13968
2006-08-07	13992
2006-08-08	14016
2006-08-09	14040
2006-08-10	14064
2006-08-11	14088
2006-08-12	14112
2006-08-13	14136
2006-08-14	14160
2006-08-15	14184
2006-08-16	14208
2006-08-17	14232
2006-08-18	14256
2006-08-19	14280
2006-08-20	14304
2006-08-21	14328
2006-08-22	14352
2006-08-23	14376
2006-08-24	14400
2006-08-25	14424
2006-08-26	14448
2006-08-27	14472
2006-08-28	14496
2006-08-29	14520
2006-08-30	14544
2006-08-31	14568
2006-09-01	14592
2006-09-02	14616
2006-09-03	14640
2006-09-04	14664
2006-09-05	14688
2006-09-06	14712
2006-09-07	14736
2006-09-08	14760
2006-09-09	14784
2006-09-10	14808
2006-09-11	14832
2006-09-12	14856
2006-09-13	14880
2006-09-14	14904
2006-09-15	14928
2006-09-16	14952
2006-09-17	14976
2006-09-18	15000
2006-09-19	15024
2006-09-20	15048
2006-09-21	15072
2006-09-22	15096
2006-09-23	15120
2006-09-24	15144
2006-09-25	15168
2006-09-26	15192
2006-09-27	15216
2006-09-28	15240
2006-09-29	15264
2006-09-30	15288
2006-10-01	15312
2006-10-02	15336
2006-10-03	15360
2006-10-04	15384
2006-10-05	15408
2006-10-06	15432
2006-10-07	15456
2006-10-08	15480
2006-10-09	15504
2006-10-10	15528
2006-10-11	15552
2006-10-12	15576
2006-10-13	15600
2006-10-14	15624
2006-10-15	15648
2006-10-16	15672
2006-10-17	15696
2006-10-18	15720
2006-10-19	15744
2006-10-20	15768
2006-10-21	15792
2006-10-22	15816
2006-10-23	15840
2006-10-24	15864
2006-10-25	15888
2006-10-26	15912
2006-10-27	15936
2006-10-28	15960
2006-10-29	15984
2006-10-30	16008
2006-10-31	16032
2006-11-01	16056
2006-11-02	16080
2006-11-03	16104
2006-11-04	16128
2006-11-05	16152
2006-11-06	16176
2006-11-07	16200
2006-11-08	16224
2006-11-09	16248
2006-11-10	16272
2006-11-11	16296
2006-11-12	16320
2006-11-13	16344
2006-11-14	16368
2006-11-15	16392
2006-11-16	16416
2006-11-17	16440
2006-11-18	16464
2006-11-19	16488
2006-11-20	16512
2006-11-21	16536
2006-11-22	16560
2006-11-23	16584
2006-11-24	16608
2006-11-25	16632
2006-11-26	16656
2006-11-27	16680
2006-11-28	16704
2006-11-29	16728
2006-11-30	16752
2006-12-01	16776
2006-12-02	16800
2006-12-03	16824
2006-12-04	16848
2006-12-05	16872
2006-12-06	16896
2006-12-07	16920
2006-12-08	16944
2006-12-09	16968
2006-12-10	16992
2006-12-11	17016
2006-12-12	17040
2006-12-13	17064
2006-12-14	17088
2006-12-15	17112
2006-12-16	17136
2006-12-17	17160
2006-12-18	17184
2006-12-19	17208
2006-12-20	17232
2006-12-21	17256
2006-12-22	17280
2006-12-23	17304
2006-12-24	17328
2006-12-25	17352
2006-12-26	17376
2006-12-27	17400
2006-12-28	17424
2006-12-29	17448
2006-12-30	17472
2006-12-31	17496
2007-01-01	17520
2007-01-02	17544
2007-01-03	17568
2007-01-04	17592
2007-01-05	17616
2007-01-06	17640
2007-01-07	17664
2007-01-08	17688
2007-01-09	17712
2007-01-10	17736
2007-01-11	17760
2007-01-12	17784
2007-01-13	17808
2007-01-14	17832
2007-01-15	17856
2007-01-16	17880
2007-01-17	17904
2007-01-18	17928
2007-01-19	17952
2007-01-20	17976
2007-01-21	18000
2007-01-22	18024
2007-01-23	18048
2007-01-24	18072
2007-01-25	18096
2007-01-26	18120
2007-01-27	18144
2007-01-28	18168
2007-01-29	18192
2007-01-30	18216
2007-01-31	18240
2007-02-01	18264
2007-02-02	18288
2007-02-03	18312
2007-02-04	18336
2007-02-05	18360
2007-02-06	18384
2007-02-07	18408
2007-02-08	18432
2007-02-09	18456
2007-02-10	18480
2007-02-11	18504
2007-02-12	18528
2007-02-13	18552
2007-02-14	18576
2007-02-15	18600
2007-02-16	18624
2007-02-17	18648
2007-02-18	18672
2007-02-19	18696
2007-02-20	18720
2007-02-21	18744
2007-02-22	18768
2007-02-23	18792
2007-02-24	18816
2007-02-25	18840
2007-02-26	18864
2007-02-27	18888
2007-02-28	18912
2007-03-01	18936
2007-03-02	18960
2007-03-03	18984
2007-03-04	19008
2007-03-05	19032
2007-03-06	19056
2007-03-07	19080
2007-03-08	19104
2007-03-09	19128
2007-03-10	19152
2007-03-11	19176
2007-03-12	19200
2007-03-13	19224
2007-03-14	19248
2007-03-15	19272
2007-03-16	19296
2007-03-17	19320
2007-03-18	19344
2007-03-19	19368
2007-03-20	19392
2007-03-21	19416
2007-03-22	19440
2007-03-23	19464
2007-03-24	19488
2007-03-25	19512
2007-03-26	19536
2007-03-27	19560
2007-03-28	19584
2007-03-29	19608
2007-03-30	19632
2007-03-31	19656
2007-04-01	19680
2007-04-02	19704
2007-04-03	19728
2007-04-04	19752
2007-04-05	19776
2007-04-06	19800
2007-04-07	19824
2007-04-08	19848
2007-04-09	19872
2007-04-10	19896
2007-04-11	19920
2007-04-12	19944
2007-04-13	19968
2007-04-14	19992
2007-04-15	20016
2007-04-16	20040
2007-04-17	20064
2007-04-18	20088
2007-04-19	20112
2007-04-20	20136
2007-04-21	20160
2007-04-22	20184
2007-04-23	20208
2007-04-24	20232
2007-04-25	20256
2007-04-26	20280
2007-04-27	20304
2007-04-28	20328
2007-04-29	20352
2007-04-30	20376
2007-05-01	20400
2007-05-02	20424
2007-05-03	20448
2007-05-04	20472
2007-05-05	20496
2007-05-06	20520
2007-05-07	20544
2007-05-08	20568
2007-05-09	20592
2007-05-10	20616
2007-05-11	20640
2007-05-12	20664
2007-05-13	20688
2007-05-14	20712
2007-05-15	20736
2007-05-16	20760
2007-05-17	20784
2007-05-18	20808
2007-05-19	20832
2007-05-20	20856
2007-05-21	20880
2007-05-22	20904
2007-05-23	20928
2007-05-24	20952
2007-05-25	20976
2007-05-26	21000
2007-05-27	21024
2007-05-28	21048
2007-05-29	21072
2007-05-30	21096
2007-05-31	21120
2007-06-01	21144
2007-06-02	21168
2007-06-03	21192
2007-06-04	21216
2007-06-05	21240
2007-06-06	21264
2007-06-07	21288
2007-06-08	21312
2007-06-09	21336
2007-06-10	21360
2007-06-11	21384
2007-06-12	21408
2007-06-13	21432
2007-06-14	21456
2007-06-15	21480
2007-06-16	21504
2007-06-17	21528
2007-06-18	21552
2007-06-19	21576
2007-06-20	21600
2007-06-21	21624
2007-06-22	21648
2007-06-23	21672
2007-06-24	21696
2007-06-25	21720
2007-06-26	21744
2007-06-27	21768
2007-06-28	21792
2007-06-29	21816
2007-06-30	21840
2007-07-01	21864
2007-07-02	21888
2007-07-03	21912
2007-07-04	21936
2007-07-05	21960
2007-07-06	21984
2007-07-07	22008
2007-07-08	22032
2007-07-09	22056
2007-07-10	22080
2007-07-11	22104
2007-07-12	22128
2007-07-13	22152
2007-07-14	22176
2007-07-15	22200
2007-07-16	22224
2007-07-17	22248
2007-07-18	22272
2007-07-19	22296
2007-07-20	22320
2007-07-21	22344
2007-07-22	22368
2007-07-23	22392
2007-07-24	22416
2007-07-25	22440
2007-07-26	22464
2007-07-27	22488
2007-07-28	22512
2007-07-29	22536
2007-07-30	22560
2007-07-31	22584
2007-08-01	22608
2007-08-02	22632
2007-08-03	22656
2007-08-04	22680
2007-08-05	22704
2007-08-06	22728
2007-08-07	22752
2007-08-08	22776
2007-08-09	22800
2007-08-10	22824
2007-08-11	22848
2007-08-12	22872
2007-08-13	22896
2007-08-14	22920
2007-08-15	22944
2007-08-16	22968
2007-08-17	22992
2007-08-18	23016
2007-08-19	23040
2007-08-20	23064
2007-08-21	23088
2007-08-22	23112
2007-08-23	23136
2007-08-24	23160
2007-08-25	23184
2007-08-26	23208
2007-08-27	23232
2007-08-28	23256
2007-08-29	23280
2007-08-30	23304
2007-08-31	23328
2007-09-01	23352
2007-09-02	23376
2007-09-03	23400
2007-09-04	23424
2007-09-05	23448
2007-09-06	23472
2007-09-07	23496
2007-09-08	23520
2007-09-09	23544
2007-09-10	23568
2007-09-11	23592
2007-09-12	23616
2007-09-13	23640
2007-09-14	23664
2007-09-15	23688
2007-09-16	23712
2007-09-17	23736
2007-09-18	23760
2007-09-19	23784
2007-09-20	23808
2007-09-21	23832
2007-09-22	23856
2007-09-23	23880
2007-09-24	23904
2007-09-25	23928
2007-09-26	23952
2007-09-27	23976
2007-09-28	24000
2007-09-29	24024
2007-09-30	24048
2007-10-01	24072
2007-10-02	24096
2007-10-03	24120
2007-10-04	24144
2007-10-05	24168
2007-10-06	24192
2007-10-07	24216
2007-10-08	24240
2007-10-09	24264
2007-10-10	24288
2007-10-11	24312
2007-10-12	24336
2007-10-13	24360
2007-10-14	24384
2007-10-15	24408
2007-10-16	24432
2007-10-17	24456
2007-10-18	24480
2007-10-19	24504
2007-10-20	24528
2007-10-21	24552
2007-10-22	24576
2007-10-23	24600
2007-10-24	24624
2007-10-25	24648
2007-10-26	24672
2007-10-27	24696
2007-10-28	24720
2007-10-29	24744
2007-10-30	24768
2007-10-31	24792
2007-11-01	24816
2007-11-02	24840
2007-11-03	24864
2007-11-04	24888
2007-11-05	24912
2007-11-06	24936
2007-11-07	24960
2007-11-08	24984
2007-11-09	25008
2007-11-10	25032
2007-11-11	25056
2007-11-12	25080
2007-11-13	25104
2007-11-14	25128
2007-11-15	25152
2007-11-16	25176
2007-11-17	25200
2007-11-18	25224
2007-11-19	25248
2007-11-20	25272
2007-11-21	25296
2007-11-22	25320
2007-11-23	25344
2007-11-24	25368
2007-11-25	25392
2007-11-26	25416
2007-11-27	25440
2007-11-28	25464
2007-11-29	25488
2007-11-30	25512
2007-12-01	25536
2007-12-02	25560
2007-12-03	25584
2007-12-04	25608
2007-12-05	25632
2007-12-06	25656
2007-12-07	25680
2007-12-08	25704
2007-12-09	25728
2007-12-10	25752
2007-12-11	25776
2007-12-12	25800
2007-12-13	25824
2007-12-14	25848
2007-12-15	25872
2007-12-16	25896
2007-12-17	25920
2007-12-18	25944
2007-12-19	25968
2007-12-20	25992
2007-12-21	26016
2007-12-22	26040
2007-12-23	26064
2007-12-24	26088
2007-12-25	26112
2007-12-26	26136
2007-12-27	26160
2007-12-28	26184
2007-12-29	26208
2007-12-30	26232
2007-12-31	26256
2008-01-01	26280
2008-01-02	26304
2008-01-03	26328
2008-01-04	26352
2008-01-05	26376
2008-01-06	26400
2008-01-07	26424
2008-01-08	26448
2008-01-09	26472
2008-01-10	26496
2008-01-11	26520
2008-01-12	26544
2008-01-13	26568
2008-01-14	26592
2008-01-15	26616
2008-01-16	26640
2008-01-17	26664
2008-01-18	26688
2008-01-19	26712
2008-01-20	26736
2008-01-21	26760
2008-01-22	26784
2008-01-23	26808
2008-01-24	26832
2008-01-25	26856
2008-01-26	26880
2008-01-27	26904
2008-01-28	26928
2008-01-29	26952
2008-01-30	26976
2008-01-31	27000
2008-02-01	27024
2008-02-02	27048
2008-02-03	27072
2008-02-04	27096
2008-02-05	27120
2008-02-06	27144
2008-02-07	27168
2008-02-08	27192
2008-02-09	27216
2008-02-10	27240
2008-02-11	27264
2008-02-12	27288
2008-02-13	27312
2008-02-14	27336
2008-02-15	27360
2008-02-16	27384
2008-02-17	27408
2008-02-18	27432
2008-02-19	27456
2008-02-20	27480
2008-02-21	27504
2008-02-22	27528
2008-02-23	27552
2008-02-24	27576
2008-02-25	27600
2008-02-26	27624
2008-02-27	27648
2008-02-28	27672
2008-02-29	27696
2008-03-01	27720
2008-03-02	27744
2008-03-03	27768
2008-03-04	27792
2008-03-05	27816
2008-03-06	27840
2008-03-07	27864
2008-03-08	27888
2008-03-09	27912
2008-03-10	27936
2008-03-11	27960
2008-03-12	27984
2008-03-13	28008
2008-03-14	28032
2008-03-15	28056
2008-03-16	28080
2008-03-17	28104
2008-03-18	28128
2008-03-19	28152
2008-03-20	28176
2008-03-21	28200
2008-03-22	28224
2008-03-23	28248
2008-03-24	28272
2008-03-25	28296
2008-03-26	28320
2008-03-27	28344
2008-03-28	28368
2008-03-29	28392
2008-03-30	28416
2008-03-31	28440
2008-04-01	28464
2008-04-02	28488
2008-04-03	28512
2008-04-04	28536
2008-04-05	28560
2008-04-06	28584
2008-04-07	28608
2008-04-08	28632
2008-04-09	28656
2008-04-10	28680
2008-04-11	28704
2008-04-12	28728
2008-04-13	28752
2008-04-14	28776
2008-04-15	28800
2008-04-16	28824
2008-04-17	28848
2008-04-18	28872
2008-04-19	28896
2008-04-20	28920
2008-04-21	28944
2008-04-22	28968
2008-04-23	28992
2008-04-24	29016
2008-04-25	29040
2008-04-26	29064
2008-04-27	29088
2008-04-28	29112
2008-04-29	29136
2008-04-30	29160
2008-05-01	29184
2008-05-02	29208
2008-05-03	29232
2008-05-04	29256
2008-05-05	29280
2008-05-06	29304
2008-05-07	29328
2008-05-08	29352
2008-05-09	29376
2008-05-10	29400
2008-05-11	29424
2008-05-12	29448
2008-05-13	29472
2008-05-14	29496
2008-05-15	29520
2008-05-16	29544
2008-05-17	29568
2008-05-18	29592
2008-05-19	29616
2008-05-20	29640
2008-05-21	29664
2008-05-22	29688
2008-05-23	29712
2008-05-24	29736
2008-05-25	29760
2008-05-26	29784
2008-05-27	29808
2008-05-28	29832
2008-05-29	29856
2008-05-30	29880
2008-05-31	29904
2008-06-01	29928
2008-06-02	29952
2008-06-03	29976
2008-06-04	30000
2008-06-05	30024
2008-06-06	30048
2008-06-07	30072
2008-06-08	30096
2008-06-09	30120
2008-06-10	30144
2008-06-11	30168
2008-06-12	30192
2008-06-13	30216
2008-06-14	30240
2008-06-15	30264
2008-06-16	30288
2008-06-17	30312
2008-06-18	30336
2008-06-19	30360
2008-06-20	30384
2008-06-21	30408
2008-06-22	30432
2008-06-23	30456
2008-06-24	30480
2008-06-25	30504
2008-06-26	30528
2008-06-27	30552
2008-06-28	30576
2008-06-29	30600
2008-06-30	30624
2008-07-01	30648
2008-07-02	30672
2008-07-03	30696
2008-07-04	30720
2008-07-05	30744
2008-07-06	30768
2008-07-07	30792
2008-07-08	30816
2008-07-09	30840
2008-07-10	30864
2008-07-11	30888
2008-07-12	30912
2008-07-13	30936
2008-07-14	30960
2008-07-15	30984
2008-07-16	31008
2008-07-17	31032
2008-07-18	31056
2008-07-19	31080
2008-07-20	31104
2008-07-21	31128
2008-07-22	31152
2008-07-23	31176
2008-07-24	31200
2008-07-25	31224
2008-07-26	31248
2008-07-27	31272
2008-07-28	31296
2008-07-29	31320
2008-07-30	31344
2008-07-31	31368
2008-08-01	31392
2008-08-02	31416
2008-08-03	31440
2008-08-04	31464
2008-08-05	31488
2008-08-06	31512
2008-08-07	31536
2008-08-08	31560
2008-08-09	31584
2008-08-10	31608
2008-08-11	31632
2008-08-12	31656
2008-08-13	31680
2008-08-14	31704
2008-08-15	31728
2008-08-16	31752
2008-08-17	31776
2008-08-18	31800
2008-08-19	31824
2008-08-20	31848
2008-08-21	31872
2008-08-22	31896
2008-08-23	31920
2008-08-24	31944
2008-08-25	31968
2008-08-26	31992
2008-08-27	32016
2008-08-28	32040
2008-08-29	32064
2008-08-30	32088
2008-08-31	32112
2008-09-01	32136
2008-09-02	32160
2008-09-03	32184
2008-09-04	32208
2008-09-05	32232
2008-09-06	32256
2008-09-07	32280
2008-09-08	32304
2008-09-09	32328
2008-09-10	32352
2008-09-11	32376
2008-09-12	32400
2008-09-13	32424
2008-09-14	32448
2008-09-15	32472
2008-09-16	32496
2008-09-17	32520
2008-09-18	32544
2008-09-19	32568
2008-09-20	32592
2008-09-21	32616
2008-09-22	32640
2008-09-23	32664
2008-09-24	32688
2008-09-25	32712
2008-09-26	32736
2008-09-27	32760
2008-09-28	32784
2008-09-29	32808
2008-09-30	32832
2008-10-01	32856
2008-10-02	32880
2008-10-03	32904
2008-10-04	32928
2008-10-05	32952
2008-10-06	32976
2008-10-07	33000
2008-10-08	33024
2008-10-09	33048
2008-10-10	33072
2008-10-11	33096
2008-10-12	33120
2008-10-13	33144
2008-10-14	33168
2008-10-15	33192
2008-10-16	33216
2008-10-17	33240
2008-10-18	33264
2008-10-19	33288
2008-10-20	33312
2008-10-21	33336
2008-10-22	33360
2008-10-23	33384
2008-10-24	33408
2008-10-25	33432
2008-10-26	33456
2008-10-27	33480
2008-10-28	33504
2008-10-29	33528
2008-10-30	33552
2008-10-31	33576
2008-11-01	33600
2008-11-02	33624
2008-11-03	33648
2008-11-04	33672
